file,class,method,variable,usage
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\master-worker\src\main\java\com\iluwatar\masterworker\system\ArrayTransposeMasterWorker.java,com.iluwatar.masterworker.system.ArrayTransposeMasterWorker,setMaster/1[int],numOfWorkers,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\dirty-flag\src\main\java\com\iluwatar\dirtyflag\App.java,com.iluwatar.dirtyflag.App,main/1[java.lang.String[]],args,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\dirty-flag\src\main\java\com\iluwatar\dirtyflag\App.java,com.iluwatar.dirtyflag.App,main/1[java.lang.String[]],app,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\dirty-flag\src\main\java\com\iluwatar\dirtyflag\App.java,com.iluwatar.dirtyflag.App,run/0,executorService,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\main\java\com\iluwatar\specification\selector\ConjunctionSelector.java,com.iluwatar.specification.selector.ConjunctionSelector,ConjunctionSelector/1[com.iluwatar.specification.selector.AbstractSelector<T>[]],selectors,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\main\java\com\iluwatar\specification\selector\ConjunctionSelector.java,com.iluwatar.specification.selector.ConjunctionSelector,test/1[T],comp,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\specification\src\main\java\com\iluwatar\specification\selector\ConjunctionSelector.java,com.iluwatar.specification.selector.ConjunctionSelector,test/1[T],t,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\single-table-inheritance\src\main\java\com\iluwatar\entity\Truck.java,com.iluwatar.entity.Truck,"Truck/4[java.lang.String,java.lang.String,int,int]",towingCapacity,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\single-table-inheritance\src\main\java\com\iluwatar\entity\Truck.java,com.iluwatar.entity.Truck,"Truck/4[java.lang.String,java.lang.String,int,int]",loadCapacity,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\single-table-inheritance\src\main\java\com\iluwatar\entity\Truck.java,com.iluwatar.entity.Truck,"Truck/4[java.lang.String,java.lang.String,int,int]",model,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\single-table-inheritance\src\main\java\com\iluwatar\entity\Truck.java,com.iluwatar.entity.Truck,"Truck/4[java.lang.String,java.lang.String,int,int]",manufacturer,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\producer-consumer\src\main\java\com\iluwatar\producer\consumer\App.java,com.iluwatar.producer.consumer.App,main/1[java.lang.String[]],args,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\producer-consumer\src\main\java\com\iluwatar\producer\consumer\App.java,com.iluwatar.producer.consumer.App,main/1[java.lang.String[]],executorService,5
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\producer-consumer\src\main\java\com\iluwatar\producer\consumer\App.java,com.iluwatar.producer.consumer.App,main/1[java.lang.String[]],e,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\producer-consumer\src\main\java\com\iluwatar\producer\consumer\App.java,com.iluwatar.producer.consumer.App,main/1[java.lang.String[]],i,7
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\producer-consumer\src\main\java\com\iluwatar\producer\consumer\App.java,com.iluwatar.producer.consumer.App,main/1[java.lang.String[]],producer,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\producer-consumer\src\main\java\com\iluwatar\producer\consumer\App.java,com.iluwatar.producer.consumer.App,main/1[java.lang.String[]],queue,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\producer-consumer\src\main\java\com\iluwatar\producer\consumer\App.java,com.iluwatar.producer.consumer.App,main/1[java.lang.String[]],consumer,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\strangler\src\main\java\com\iluwatar\strangler\OldSource.java,com.iluwatar.strangler.OldSource,accumulateMul/1[int[]],num,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\strangler\src\main\java\com\iluwatar\strangler\OldSource.java,com.iluwatar.strangler.OldSource,accumulateMul/1[int[]],sum,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\strangler\src\main\java\com\iluwatar\strangler\OldSource.java,com.iluwatar.strangler.OldSource,accumulateMul/1[int[]],nums,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\strangler\src\main\java\com\iluwatar\strangler\OldSource.java,com.iluwatar.strangler.OldSource,accumulateSum/1[int[]],num,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\strangler\src\main\java\com\iluwatar\strangler\OldSource.java,com.iluwatar.strangler.OldSource,accumulateSum/1[int[]],sum,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\strangler\src\main\java\com\iluwatar\strangler\OldSource.java,com.iluwatar.strangler.OldSource,accumulateSum/1[int[]],nums,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-controller\src\test\java\com\iluwatar\page\controller\SignupControllerTest.java,com.iluwatar.page.controller.SignupControllerTest,testSignup/0,controller,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-controller\src\test\java\com\iluwatar\page\controller\SignupControllerTest.java,com.iluwatar.page.controller.SignupControllerTest,testSignup/0,redirectPath,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-controller\src\test\java\com\iluwatar\page\controller\SignupControllerTest.java,com.iluwatar.page.controller.SignupControllerTest,testSignup/0,redirectAttributes,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\page-controller\src\test\java\com\iluwatar\page\controller\SignupControllerTest.java,com.iluwatar.page.controller.SignupControllerTest,retrieveSignupData/0,model,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\ProductFrontend.java,com.iluwatar.clientsideuicomposition.ProductFrontend,"getData/1[java.util.Map<java.lang.String,java.lang.String>]",params,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\ProductFrontend.java,com.iluwatar.clientsideuicomposition.ProductFrontend,"getData/1[java.util.Map<java.lang.String,java.lang.String>]",category,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-mapper\src\test\java\com\iluwatar\datamapper\DataMapperTest.java,com.iluwatar.datamapper.DataMapperTest,testFirstDataMapper/0,studentId,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-mapper\src\test\java\com\iluwatar\datamapper\DataMapperTest.java,com.iluwatar.datamapper.DataMapperTest,testFirstDataMapper/0,updatedName,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-mapper\src\test\java\com\iluwatar\datamapper\DataMapperTest.java,com.iluwatar.datamapper.DataMapperTest,testFirstDataMapper/0,student,8
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\data-mapper\src\test\java\com\iluwatar\datamapper\DataMapperTest.java,com.iluwatar.datamapper.DataMapperTest,testFirstDataMapper/0,mapper,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\sharding\src\main\java\com\iluwatar\sharding\Shard.java,com.iluwatar.sharding.Shard,Shard/1[int],id,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\sharding\src\main\java\com\iluwatar\sharding\Shard.java,com.iluwatar.sharding.Shard,getDataById/1[int],id,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\sharding\src\main\java\com\iluwatar\sharding\Shard.java,com.iluwatar.sharding.Shard,storeData/1[com.iluwatar.sharding.Data],data,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\acyclic-visitor\src\main\java\com\iluwatar\acyclicvisitor\ConfigureForDosVisitor.java,com.iluwatar.acyclicvisitor.ConfigureForDosVisitor,visit/1[com.iluwatar.acyclicvisitor.Hayes],hayes,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\acyclic-visitor\src\main\java\com\iluwatar\acyclicvisitor\ConfigureForDosVisitor.java,com.iluwatar.acyclicvisitor.ConfigureForDosVisitor,visit/1[com.iluwatar.acyclicvisitor.Zoom],zoom,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\anti-corruption-layer\src\main\java\com\iluwatar\corruption\system\AntiCorruptionLayer.java,com.iluwatar.corruption.system.AntiCorruptionLayer,findOrderInLegacySystem/1[java.lang.String],id,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\anti-corruption-layer\src\main\java\com\iluwatar\corruption\system\AntiCorruptionLayer.java,com.iluwatar.corruption.system.AntiCorruptionLayer,findOrderInLegacySystem/1[java.lang.String],o,5
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\ClientSideIntegrator.java,com.iluwatar.clientsideuicomposition.ClientSideIntegrator,"composeUi/2[java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",path,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\ClientSideIntegrator.java,com.iluwatar.clientsideuicomposition.ClientSideIntegrator,"composeUi/2[java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",data,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\ClientSideIntegrator.java,com.iluwatar.clientsideuicomposition.ClientSideIntegrator,"composeUi/2[java.lang.String,java.util.Map<java.lang.String,java.lang.String>]",params,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\ClientSideIntegrator.java,com.iluwatar.clientsideuicomposition.ClientSideIntegrator,ClientSideIntegrator/1[com.iluwatar.clientsideuicomposition.ApiGateway],apiGateway,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\execute-around\src\test\java\com\iluwatar\execute\around\SimpleFileWriterTest.java,com.iluwatar.execute.around.SimpleFileWriterTest,testRipplesIoExceptionOccurredWhileWriting/0,temporaryFile,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\execute-around\src\test\java\com\iluwatar\execute\around\SimpleFileWriterTest.java,com.iluwatar.execute.around.SimpleFileWriterTest,testRipplesIoExceptionOccurredWhileWriting/0,writer,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\execute-around\src\test\java\com\iluwatar\execute\around\SimpleFileWriterTest.java,com.iluwatar.execute.around.SimpleFileWriterTest,testRipplesIoExceptionOccurredWhileWriting/0,message,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\execute-around\src\test\java\com\iluwatar\execute\around\SimpleFileWriterTest.java,com.iluwatar.execute.around.SimpleFileWriterTest,testContentsAreWrittenToFile/0,testMessage,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\execute-around\src\test\java\com\iluwatar\execute\around\SimpleFileWriterTest.java,com.iluwatar.execute.around.SimpleFileWriterTest,testContentsAreWrittenToFile/0,temporaryFile,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\execute-around\src\test\java\com\iluwatar\execute\around\SimpleFileWriterTest.java,com.iluwatar.execute.around.SimpleFileWriterTest,testContentsAreWrittenToFile/0,writer,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\execute-around\src\test\java\com\iluwatar\execute\around\SimpleFileWriterTest.java,com.iluwatar.execute.around.SimpleFileWriterTest,testCreatesNonExistentFile/0,nonExistingFile,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\execute-around\src\test\java\com\iluwatar\execute\around\SimpleFileWriterTest.java,com.iluwatar.execute.around.SimpleFileWriterTest,testWriterNotNull/0,temporaryFile,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\layered-architecture\src\main\java\view\CakeViewImpl.java,view.CakeViewImpl,render/0,cake,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\layered-architecture\src\main\java\view\CakeViewImpl.java,view.CakeViewImpl,CakeViewImpl/1[service.CakeBakingService],cakeBakingService,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-queue\src\main\java\com\iluwatar\event\queue\Audio.java,com.iluwatar.event.queue.Audio,getAudioStream/1[java.lang.String],filePath,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-queue\src\main\java\com\iluwatar\event\queue\Audio.java,com.iluwatar.event.queue.Audio,"playSound/2[javax.sound.sampled.AudioInputStream,float]",volume,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-queue\src\main\java\com\iluwatar\event\queue\Audio.java,com.iluwatar.event.queue.Audio,"playSound/2[javax.sound.sampled.AudioInputStream,float]",stream,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-queue\src\main\java\com\iluwatar\event\queue\Audio.java,com.iluwatar.event.queue.Audio,"playSound/2[javax.sound.sampled.AudioInputStream,float]",i,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-queue\src\main\java\com\iluwatar\event\queue\Audio.java,com.iluwatar.event.queue.Audio,"playSound/2[javax.sound.sampled.AudioInputStream,float]",playMessage,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-queue\src\main\java\com\iluwatar\event\queue\Audio.java,com.iluwatar.event.queue.Audio,update/0,e,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-queue\src\main\java\com\iluwatar\event\queue\Audio.java,com.iluwatar.event.queue.Audio,update/0,audioStream,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-queue\src\main\java\com\iluwatar\event\queue\Audio.java,com.iluwatar.event.queue.Audio,update/0,clip,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\transaction-script\src\test\java\com\iluwatar\transactionscript\HotelDaoImplTest.java,com.iluwatar.transactionscript.HotelDaoImplTest,assertRoomCountIs/1[int],allRooms,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\transaction-script\src\test\java\com\iluwatar\transactionscript\HotelDaoImplTest.java,com.iluwatar.transactionscript.HotelDaoImplTest,assertRoomCountIs/1[int],count,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\transaction-script\src\test\java\com\iluwatar\transactionscript\HotelDaoImplTest.java,com.iluwatar.transactionscript.HotelDaoImplTest,deleteSchema/0,statement,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\transaction-script\src\test\java\com\iluwatar\transactionscript\HotelDaoImplTest.java,com.iluwatar.transactionscript.HotelDaoImplTest,deleteSchema/0,connection,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\transaction-script\src\test\java\com\iluwatar\transactionscript\HotelDaoImplTest.java,com.iluwatar.transactionscript.HotelDaoImplTest,createSchema/0,statement,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\transaction-script\src\test\java\com\iluwatar\transactionscript\HotelDaoImplTest.java,com.iluwatar.transactionscript.HotelDaoImplTest,createSchema/0,connection,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\version-number\src\main\java\com\iluwatar\versionnumber\App.java,com.iluwatar.versionnumber.App,main/1[java.lang.String[]],args,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\version-number\src\main\java\com\iluwatar\versionnumber\App.java,com.iluwatar.versionnumber.App,main/1[java.lang.String[]],aliceBook,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\version-number\src\main\java\com\iluwatar\versionnumber\App.java,com.iluwatar.versionnumber.App,main/1[java.lang.String[]],e,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\version-number\src\main\java\com\iluwatar\versionnumber\App.java,com.iluwatar.versionnumber.App,main/1[java.lang.String[]],book,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\version-number\src\main\java\com\iluwatar\versionnumber\App.java,com.iluwatar.versionnumber.App,main/1[java.lang.String[]],bookRepository,5
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\version-number\src\main\java\com\iluwatar\versionnumber\App.java,com.iluwatar.versionnumber.App,main/1[java.lang.String[]],bookId,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\version-number\src\main\java\com\iluwatar\versionnumber\App.java,com.iluwatar.versionnumber.App,main/1[java.lang.String[]],bobBook,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\session-facade\src\main\java\com\iluwatar\sessionfacade\ShoppingFacade.java,com.iluwatar.sessionfacade.ShoppingFacade,removeFromCart/1[int],productId,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\session-facade\src\main\java\com\iluwatar\sessionfacade\ShoppingFacade.java,com.iluwatar.sessionfacade.ShoppingFacade,isPaymentRequired/0,total,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\session-facade\src\main\java\com\iluwatar\sessionfacade\ShoppingFacade.java,com.iluwatar.sessionfacade.ShoppingFacade,processPayment/1[java.lang.String],method,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\session-facade\src\main\java\com\iluwatar\sessionfacade\ShoppingFacade.java,com.iluwatar.sessionfacade.ShoppingFacade,processPayment/1[java.lang.String],isPaymentRequired,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\session-facade\src\main\java\com\iluwatar\sessionfacade\ShoppingFacade.java,com.iluwatar.sessionfacade.ShoppingFacade,addToCart/1[int],productId,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\session-facade\src\main\java\com\iluwatar\sessionfacade\ShoppingFacade.java,com.iluwatar.sessionfacade.ShoppingFacade,ShoppingFacade/0,cart,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\session-facade\src\main\java\com\iluwatar\sessionfacade\ShoppingFacade.java,com.iluwatar.sessionfacade.ShoppingFacade,ShoppingFacade/0,productCatalog,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\resource-acquisition-is-initialization\src\test\java\com\iluwatar\resource\acquisition\is\initialization\ClosableTest.java,com.iluwatar.resource.acquisition.is.initialization.ClosableTest$InMemoryAppender,append/1[com.iluwatar.resource.acquisition.is.initialization.ILoggingEvent],eventObject,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\resource-acquisition-is-initialization\src\test\java\com\iluwatar\resource\acquisition\is\initialization\ClosableTest.java,com.iluwatar.resource.acquisition.is.initialization.ClosableTest$InMemoryAppender,logContains/1[java.lang.String],message,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\resource-acquisition-is-initialization\src\test\java\com\iluwatar\resource\acquisition\is\initialization\ClosableTest.java,com.iluwatar.resource.acquisition.is.initialization.ClosableTest$InMemoryAppender,logContains/1[java.lang.String],event,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\serialized-lob\src\main\java\com\iluwatar\slob\serializers\LobSerializer.java,com.iluwatar.slob.serializers.LobSerializer,LobSerializer/1[java.lang.String],dataTypeDb,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\serialized-lob\src\main\java\com\iluwatar\slob\serializers\LobSerializer.java,com.iluwatar.slob.serializers.LobSerializer,"persistToDb/3[int,java.lang.String,java.lang.Object]",name,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\serialized-lob\src\main\java\com\iluwatar\slob\serializers\LobSerializer.java,com.iluwatar.slob.serializers.LobSerializer,"persistToDb/3[int,java.lang.String,java.lang.Object]",id,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\serialized-lob\src\main\java\com\iluwatar\slob\serializers\LobSerializer.java,com.iluwatar.slob.serializers.LobSerializer,"persistToDb/3[int,java.lang.String,java.lang.Object]",object,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\serialized-lob\src\main\java\com\iluwatar\slob\serializers\LobSerializer.java,com.iluwatar.slob.serializers.LobSerializer,close/0,e,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\serialized-lob\src\main\java\com\iluwatar\slob\serializers\LobSerializer.java,com.iluwatar.slob.serializers.LobSerializer,deSerialize/1[java.lang.Object],toDeserialize,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\serialized-lob\src\main\java\com\iluwatar\slob\serializers\LobSerializer.java,com.iluwatar.slob.serializers.LobSerializer,"loadFromDb/2[int,java.lang.String]",id,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\serialized-lob\src\main\java\com\iluwatar\slob\serializers\LobSerializer.java,com.iluwatar.slob.serializers.LobSerializer,"loadFromDb/2[int,java.lang.String]",columnName,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\serialized-lob\src\main\java\com\iluwatar\slob\serializers\LobSerializer.java,com.iluwatar.slob.serializers.LobSerializer,serialize/1[com.iluwatar.slob.lob.Forest],toSerialize,0
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\layered-architecture\src\test\java\com\iluwatar\layers\exception\CakeBakingExceptionTest.java,com.iluwatar.layers.exception.CakeBakingExceptionTest,testConstructorWithMessage/0,exception,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\layered-architecture\src\test\java\com\iluwatar\layers\exception\CakeBakingExceptionTest.java,com.iluwatar.layers.exception.CakeBakingExceptionTest,testConstructorWithMessage/0,expectedMessage,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\layered-architecture\src\test\java\com\iluwatar\layers\exception\CakeBakingExceptionTest.java,com.iluwatar.layers.exception.CakeBakingExceptionTest,testConstructor/0,exception,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-api-gateway\api-gateway-service\src\main\java\com\iluwatar\api\gateway\ImageClientImpl.java,com.iluwatar.api.gateway.ImageClientImpl,logResponse/1[java.net.http.HttpResponse<java.lang.String>],httpResponse,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-api-gateway\api-gateway-service\src\main\java\com\iluwatar\api\gateway\ImageClientImpl.java,com.iluwatar.api.gateway.ImageClientImpl,isSuccessResponse/1[int],responseCode,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-api-gateway\api-gateway-service\src\main\java\com\iluwatar\api\gateway\ImageClientImpl.java,com.iluwatar.api.gateway.ImageClientImpl,getImagePath/0,httpClient,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-api-gateway\api-gateway-service\src\main\java\com\iluwatar\api\gateway\ImageClientImpl.java,com.iluwatar.api.gateway.ImageClientImpl,getImagePath/0,httpResponse,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-api-gateway\api-gateway-service\src\main\java\com\iluwatar\api\gateway\ImageClientImpl.java,com.iluwatar.api.gateway.ImageClientImpl,getImagePath/0,ie,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-api-gateway\api-gateway-service\src\main\java\com\iluwatar\api\gateway\ImageClientImpl.java,com.iluwatar.api.gateway.ImageClientImpl,getImagePath/0,httpGet,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-api-gateway\api-gateway-service\src\main\java\com\iluwatar\api\gateway\ImageClientImpl.java,com.iluwatar.api.gateway.ImageClientImpl,getImagePath/0,ioe,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\sharding\src\main\java\com\iluwatar\sharding\RangeShardManager.java,com.iluwatar.sharding.RangeShardManager,storeData/1[com.iluwatar.sharding.Data],data,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\sharding\src\main\java\com\iluwatar\sharding\RangeShardManager.java,com.iluwatar.sharding.RangeShardManager,storeData/1[com.iluwatar.sharding.Data],shardId,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\sharding\src\main\java\com\iluwatar\sharding\RangeShardManager.java,com.iluwatar.sharding.RangeShardManager,storeData/1[com.iluwatar.sharding.Data],shard,1
