file,class,method,variable,usage
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\main\java\com\iluwatar\gameloop\GameController.java,com.iluwatar.gameloop.GameController,moveBullet/1[float],bullet,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\main\java\com\iluwatar\gameloop\GameController.java,com.iluwatar.gameloop.GameController,getBulletPosition/0,bullet,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\main\java\com\iluwatar\gameloop\GameController.java,com.iluwatar.gameloop.GameController,GameController/0,bullet,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-intent\src\main\java\com\iluwatar\model\view\intent\App.java,com.iluwatar.model.view.intent.App,main/1[java.lang.String[]],RANDOM_VARIABLE,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\type-object\src\main\java\com\iluwatar\typeobject\CandyGame.java,com.iluwatar.typeobject.CandyGame,printGameStatus/0,cells,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\type-object\src\main\java\com\iluwatar\typeobject\CandyGame.java,com.iluwatar.typeobject.CandyGame,handleChange/1[int],totalPoints,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\type-object\src\main\java\com\iluwatar\typeobject\CandyGame.java,com.iluwatar.typeobject.CandyGame,"round/2[int,int]",cells,12
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\type-object\src\main\java\com\iluwatar\typeobject\CandyGame.java,com.iluwatar.typeobject.CandyGame,"round/2[int,int]",pool,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\type-object\src\main\java\com\iluwatar\typeobject\CandyGame.java,com.iluwatar.typeobject.CandyGame,"adjacentCells/2[int,int]",cells,9
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\type-object\src\main\java\com\iluwatar\typeobject\CandyGame.java,com.iluwatar.typeobject.CandyGame,continueRound/0,cells,6
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\type-object\src\main\java\com\iluwatar\typeobject\CandyGame.java,com.iluwatar.typeobject.CandyGame,"CandyGame/2[int,com.iluwatar.typeobject.CellPool]",cells,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\type-object\src\main\java\com\iluwatar\typeobject\CandyGame.java,com.iluwatar.typeobject.CandyGame,"CandyGame/2[int,com.iluwatar.typeobject.CellPool]",pool,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\type-object\src\main\java\com\iluwatar\typeobject\CandyGame.java,com.iluwatar.typeobject.CandyGame,"CandyGame/2[int,com.iluwatar.typeobject.CellPool]",totalPoints,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\pipeline\src\main\java\com\iluwatar\pipeline\RemoveDigitsHandler.java,com.iluwatar.pipeline.RemoveDigitsHandler,process/1[java.lang.String],LOGGER,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\fluent-interface\src\main\java\com\iluwatar\fluentinterface\fluentiterable\simple\SimpleFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.simple.SimpleFluentIterable,from/1[java.lang.Iterable<E>],iterable,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\fluent-interface\src\main\java\com\iluwatar\fluentinterface\fluentiterable\simple\SimpleFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.simple.SimpleFluentIterable,spliterator/0,iterable,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\fluent-interface\src\main\java\com\iluwatar\fluentinterface\fluentiterable\simple\SimpleFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.simple.SimpleFluentIterable,asList/0,iterable,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\fluent-interface\src\main\java\com\iluwatar\fluentinterface\fluentiterable\simple\SimpleFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.simple.SimpleFluentIterable,iterator/0,iterable,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\fluent-interface\src\main\java\com\iluwatar\fluentinterface\fluentiterable\simple\SimpleFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.simple.SimpleFluentIterable,forEach/1[java.util.function.Consumer<? super E>],iterable,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\fluent-interface\src\main\java\com\iluwatar\fluentinterface\fluentiterable\simple\SimpleFluentIterable.java,com.iluwatar.fluentinterface.fluentiterable.simple.SimpleFluentIterable,fromCopyOf/1[java.lang.Iterable<E>],iterable,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\collecting-parameter\src\main\java\com\iluwatar\collectingparameter\PrinterItem.java,com.iluwatar.collectingparameter.PrinterItem,"PrinterItem/4[com.iluwatar.collectingparameter.PaperSizes,int,boolean,boolean]",pageCount,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\collecting-parameter\src\main\java\com\iluwatar\collectingparameter\PrinterItem.java,com.iluwatar.collectingparameter.PrinterItem,"PrinterItem/4[com.iluwatar.collectingparameter.PaperSizes,int,boolean,boolean]",isDoubleSided,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\collecting-parameter\src\main\java\com\iluwatar\collectingparameter\PrinterItem.java,com.iluwatar.collectingparameter.PrinterItem,"PrinterItem/4[com.iluwatar.collectingparameter.PaperSizes,int,boolean,boolean]",isColour,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\collecting-parameter\src\main\java\com\iluwatar\collectingparameter\PrinterItem.java,com.iluwatar.collectingparameter.PrinterItem,"PrinterItem/4[com.iluwatar.collectingparameter.PaperSizes,int,boolean,boolean]",paperSize,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\test\java\com\iluwatar\gameloop\GameLoopTest.java,com.iluwatar.gameloop.GameLoopTest,testIsGameRunning/0,gameLoop,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\test\java\com\iluwatar\gameloop\GameLoopTest.java,com.iluwatar.gameloop.GameLoopTest,testRun/0,gameLoop,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\test\java\com\iluwatar\gameloop\GameLoopTest.java,com.iluwatar.gameloop.GameLoopTest,testStop/0,gameLoop,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\test\java\com\iluwatar\gameloop\GameLoopTest.java,com.iluwatar.gameloop.GameLoopTest,setup/0,gameLoop,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\game-loop\src\test\java\com\iluwatar\gameloop\GameLoopTest.java,com.iluwatar.gameloop.GameLoopTest,tearDown/0,gameLoop,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,insert/1[com.iluwatar.identitymap.Person],personList,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,delete/1[int],ID_STR,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,delete/1[int],personList,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,delete/1[int],NOT_IN_DATA_BASE,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,find/1[int],ID_STR,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,find/1[int],personList,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,find/1[int],NOT_IN_DATA_BASE,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,update/1[com.iluwatar.identitymap.Person],ID_STR,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,update/1[com.iluwatar.identitymap.Person],personList,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,update/1[com.iluwatar.identitymap.Person],NOT_IN_DATA_BASE,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\identity-map\src\main\java\com\iluwatar\identitymap\PersonDbSimulatorImplementation.java,com.iluwatar.identitymap.PersonDbSimulatorImplementation,size/0,personList,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-sourcing\src\main\java\com\iluwatar\event\sourcing\event\MoneyDepositEvent.java,com.iluwatar.event.sourcing.event.MoneyDepositEvent,"MoneyDepositEvent/4[long,long,int,java.math.BigDecimal]",money,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-sourcing\src\main\java\com\iluwatar\event\sourcing\event\MoneyDepositEvent.java,com.iluwatar.event.sourcing.event.MoneyDepositEvent,"MoneyDepositEvent/4[long,long,int,java.math.BigDecimal]",accountNo,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\event-sourcing\src\main\java\com\iluwatar\event\sourcing\event\MoneyDepositEvent.java,com.iluwatar.event.sourcing.event.MoneyDepositEvent,process/0,accountNo,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\composite\src\main\java\com\iluwatar\composite\Letter.java,com.iluwatar.composite.Letter,printThisBefore/0,character,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\monostate\src\main\java\com\iluwatar\monostate\LoadBalancer.java,com.iluwatar.monostate.LoadBalancer,getLastServedId/0,lastServedId,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\monostate\src\main\java\com\iluwatar\monostate\LoadBalancer.java,com.iluwatar.monostate.LoadBalancer,getNoOfServers/0,SERVERS,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\monostate\src\main\java\com\iluwatar\monostate\LoadBalancer.java,com.iluwatar.monostate.LoadBalancer,addServer/1[com.iluwatar.monostate.Server],SERVERS,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\monostate\src\main\java\com\iluwatar\monostate\LoadBalancer.java,com.iluwatar.monostate.LoadBalancer,serverRequest/1[com.iluwatar.monostate.Request],lastServedId,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\monostate\src\main\java\com\iluwatar\monostate\LoadBalancer.java,com.iluwatar.monostate.LoadBalancer,serverRequest/1[com.iluwatar.monostate.Request],SERVERS,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\health-check\src\main\java\com\iluwatar\health\check\AsynchronousHealthChecker.java,com.iluwatar.health.check.AsynchronousHealthChecker,awaitTerminationWithTimeout/0,healthCheckExecutor,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\health-check\src\main\java\com\iluwatar\health\check\AsynchronousHealthChecker.java,com.iluwatar.health.check.AsynchronousHealthChecker,"performCheck/2[java.util.function.Supplier<com.iluwatar.health.check.Health>,long]",HEALTH_CHECK_FAILED_MESSAGE,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\health-check\src\main\java\com\iluwatar\health\check\AsynchronousHealthChecker.java,com.iluwatar.health.check.AsynchronousHealthChecker,"performCheck/2[java.util.function.Supplier<com.iluwatar.health.check.Health>,long]",healthCheckExecutor,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\health-check\src\main\java\com\iluwatar\health\check\AsynchronousHealthChecker.java,com.iluwatar.health.check.AsynchronousHealthChecker,"performCheck/2[java.util.function.Supplier<com.iluwatar.health.check.Health>,long]",HEALTH_CHECK_TIMEOUT_MESSAGE,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\health-check\src\main\java\com\iluwatar\health\check\AsynchronousHealthChecker.java,com.iluwatar.health.check.AsynchronousHealthChecker,shutdown/0,healthCheckExecutor,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\transaction-script\src\main\java\com\iluwatar\transactionscript\HotelDaoImpl.java,com.iluwatar.transactionscript.HotelDaoImpl,HotelDaoImpl/1[javax.sql.DataSource],dataSource,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\transaction-script\src\main\java\com\iluwatar\transactionscript\HotelDaoImpl.java,com.iluwatar.transactionscript.HotelDaoImpl,getConnection/0,dataSource,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\master-worker\src\main\java\com\iluwatar\masterworker\Input.java,com.iluwatar.masterworker.Input,Input/1[T],data,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\subclass-sandbox\src\main\java\com\iluwatar\subclasssandbox\Superpower.java,com.iluwatar.subclasssandbox.Superpower,"spawnParticles/2[java.lang.String,int]",logger,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\subclass-sandbox\src\main\java\com\iluwatar\subclasssandbox\Superpower.java,com.iluwatar.subclasssandbox.Superpower,"playSound/2[java.lang.String,int]",logger,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\subclass-sandbox\src\main\java\com\iluwatar\subclasssandbox\Superpower.java,com.iluwatar.subclasssandbox.Superpower,"move/3[double,double,double]",logger,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,errors/0,errors,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,"Retry/4[com.iluwatar.retry.BusinessOperation<T>,int,long,java.util.function.Predicate<java.lang.Exception>[]]",op,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,"Retry/4[com.iluwatar.retry.BusinessOperation<T>,int,long,java.util.function.Predicate<java.lang.Exception>[]]",maxAttempts,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,"Retry/4[com.iluwatar.retry.BusinessOperation<T>,int,long,java.util.function.Predicate<java.lang.Exception>[]]",delay,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,"Retry/4[com.iluwatar.retry.BusinessOperation<T>,int,long,java.util.function.Predicate<java.lang.Exception>[]]",test,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,"Retry/4[com.iluwatar.retry.BusinessOperation<T>,int,long,java.util.function.Predicate<java.lang.Exception>[]]",errors,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,"Retry/4[com.iluwatar.retry.BusinessOperation<T>,int,long,java.util.function.Predicate<java.lang.Exception>[]]",attempts,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,attempts/0,attempts,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,perform/0,op,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,perform/0,maxAttempts,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,perform/0,delay,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,perform/0,test,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,perform/0,errors,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\retry\src\main\java\com\iluwatar\retry\Retry.java,com.iluwatar.retry.Retry,perform/0,attempts,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\business-delegate\src\test\java\com\iluwatar\business\delegate\BusinessDelegateTest.java,com.iluwatar.business.delegate.BusinessDelegateTest,testBusinessDelegate/0,netflixService,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\business-delegate\src\test\java\com\iluwatar\business\delegate\BusinessDelegateTest.java,com.iluwatar.business.delegate.BusinessDelegateTest,testBusinessDelegate/0,youTubeService,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\business-delegate\src\test\java\com\iluwatar\business\delegate\BusinessDelegateTest.java,com.iluwatar.business.delegate.BusinessDelegateTest,testBusinessDelegate/0,businessDelegate,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\business-delegate\src\test\java\com\iluwatar\business\delegate\BusinessDelegateTest.java,com.iluwatar.business.delegate.BusinessDelegateTest,setup/0,netflixService,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\business-delegate\src\test\java\com\iluwatar\business\delegate\BusinessDelegateTest.java,com.iluwatar.business.delegate.BusinessDelegateTest,setup/0,youTubeService,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\business-delegate\src\test\java\com\iluwatar\business\delegate\BusinessDelegateTest.java,com.iluwatar.business.delegate.BusinessDelegateTest,setup/0,businessDelegate,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\observer\src\test\java\com\iluwatar\observer\WeatherTest.java,com.iluwatar.observer.WeatherTest,setUp/0,appender,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\observer\src\test\java\com\iluwatar\observer\WeatherTest.java,com.iluwatar.observer.WeatherTest,testAddRemoveObserver/0,appender,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\observer\src\test\java\com\iluwatar\observer\WeatherTest.java,com.iluwatar.observer.WeatherTest,tearDown/0,appender,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,move/0,RANDOM,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,"Bubble/4[int,int,int,int]",radius,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\spatial-partition\src\main\java\com\iluwatar\spatialpartition\Bubble.java,com.iluwatar.spatialpartition.Bubble,touches/1[com.iluwatar.spatialpartition.Bubble],radius,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\microservices-client-side-ui-composition\src\main\java\com\iluwatar\clientsideuicomposition\FrontendComponent.java,com.iluwatar.clientsideuicomposition.FrontendComponent,"fetchData/1[java.util.Map<java.lang.String,java.lang.String>]",random,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,setUp/0,testBookList,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,setUp/0,testBookTwo,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,setUp/0,testBook,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,setUp/0,bvm,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,setUp/0,testBookThree,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testHashCode/0,testBookTwo,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testHashCode/0,testBook,3
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testEquals/0,testBookTwo,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testEquals/0,testBook,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testLoadData/0,testBookList,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testSelectedData/0,testBook,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testSelectedData/0,bvm,4
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testBookModel/0,testBook,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testToString/0,testBookTwo,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testToString/0,testBook,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testToString/0,testBookThree,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testDeleteData/0,testBookList,2
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testDeleteData/0,testBook,1
c:\Users\bruno\OneDrive\Documentos\lab-experimentacao\lab2\.\java_repos\java-design-patterns\model-view-viewmodel\src\test\java\com\iluwatar\model\view\viewmodel\BookTest.java,com.iluwatar.model.view.viewmodel.BookTest,testDeleteData/0,bvm,4
