name,owner,createdAt,updatedAt,stargazers,releases,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std,loc_total
gephi,gephi,2011-10-22T03:14:46Z,2025-03-14T08:55:02Z,6050,19,4.480117203850984,3.0,4.879893522432391,1.6726663876098786,1.0,1.671770883644013,24.68396818752616,0.0,124.29916833148356,125597
vespa,vespa-engine,2016-06-03T20:54:20Z,2025-03-15T19:24:11Z,6041,204,6.177936241610738,4.0,7.308638204298915,1.6021812080536912,1.0,1.4858321676266493,36.98741610738255,1.0,286.25011257571794,623993
EffectiveAndroidUI,pedrovgs,2014-07-04T08:42:20Z,2025-03-14T03:47:24Z,6025,0,4.438356164383562,3.0,4.648734300173253,1.3424657534246576,1.0,0.6284720908280429,11.616438356164384,1.0,27.727658742864147,1923
dynamic-load-apk,singwhatiwanna,2014-03-30T11:51:00Z,2025-02-28T15:44:47Z,6021,0,5.806451612903226,3.0,6.248511192321826,1.4516129032258065,1.0,0.8032193289024987,9.419354838709678,0.0,30.00849518358928,2620
XXPermissions,getActivity,2018-06-15T14:31:29Z,2025-03-15T04:13:00Z,6010,63,5.5227272727272725,3.0,5.295795931250991,1.8068181818181817,1.0,2.2836649035814185,30.28409090909091,0.0,161.69425873298664,4797
material,rey5137,2014-12-09T12:07:32Z,2025-03-02T14:41:08Z,5999,10,6.511475409836065,3.0,7.982342733394351,1.6459016393442625,1.0,1.194501350830321,54.49508196721312,1.0,190.82395995481977,27346
java-jwt,auth0,2014-03-07T15:06:11Z,2025-03-15T18:58:35Z,5987,45,5.662790697674419,3.5,5.482829808467369,1.627906976744186,1.0,1.3199510831213046,142.74418604651163,1.0,531.4459340781086,8924
physical-web,google,2014-09-30T18:32:14Z,2025-03-13T03:24:19Z,5987,17,4.788461538461538,3.0,5.5683548452287175,1.2884615384615383,1.0,0.5565981394451,26.71153846153846,0.0,209.1750311878944,7481
xUtils3,wyouflf,2015-10-28T10:56:04Z,2025-03-14T06:35:48Z,5984,9,5.224770642201835,3.0,5.356414922569816,1.408256880733945,1.0,0.8816227643868755,27.44954128440367,2.0,102.75396647583354,12561
useful-java-links,Vedenin,2016-02-13T13:14:52Z,2025-03-14T10:13:56Z,5958,0,2.304182509505704,2.0,2.489416835386071,1.0228136882129275,1.0,0.149593825018526,1.832699619771863,0.0,6.856945769047349,5967
ssm,liyifeng1994,2016-06-18T17:58:56Z,2025-03-15T14:42:12Z,5947,0,4.157894736842105,2.0,5.35685602128231,1.6842105263157894,1.0,1.1081832770072813,2.0526315789473686,1.0,3.2570212057189503,369
robolectric,robolectric,2010-08-28T00:28:25Z,2025-03-14T12:43:29Z,5942,105,5.8476461458872215,4.0,6.625859090579043,1.371960682876358,1.0,1.200379471913316,71.31583031557165,0.0,603.5323689799214,216071
springfox,springfox,2012-05-06T06:38:57Z,2025-03-14T14:18:57Z,5937,12,5.702464788732394,3.0,7.651289551763576,1.1205985915492958,1.0,0.3965467601713823,23.252640845070424,0.0,151.29201129023454,32115
androidmvp,antoniolg,2014-04-02T05:42:20Z,2025-03-14T03:47:32Z,5927,0,3.2857142857142856,2.0,3.7709123855878985,1.2857142857142858,1.0,0.4688072309384954,3.0,0.0,4.640954808922571,274
material-calendarview,prolificinteractive,2015-02-09T22:31:56Z,2025-03-11T13:48:09Z,5922,22,6.454545454545454,4.0,7.561105999054941,1.5340909090909092,1.0,0.7263333143912417,69.01136363636364,0.0,531.3171119327908,3658
SoloPi,alipay,2019-03-14T15:32:49Z,2025-03-15T15:22:10Z,5900,8,4.623076923076923,2.0,6.674823868270634,1.205982905982906,1.0,0.649641685576834,13.135897435897435,0.0,70.34193275786964,56327
motan,weibocom,2016-04-20T10:56:17Z,2025-03-08T10:50:05Z,5887,26,6.003654080389769,4.0,5.68448777512623,1.4397076735688186,1.0,0.8221517943650246,32.79902557856273,1.0,146.7162677366131,45713
mini-spring,DerekYRC,2020-11-17T11:59:18Z,2025-03-15T09:21:18Z,5884,0,3.4093959731543624,2.0,3.554619040710026,1.221476510067114,1.0,0.6662281646327333,5.080536912751678,0.0,20.55793289986088,2472
SpringBootVulExploit,LandGrey,2020-05-20T09:18:44Z,2025-03-13T07:48:41Z,5880,0,3.4285714285714284,3.0,2.953857600710421,1.0,1.0,0.0,3.571428571428572,0.0,7.44946343668492,258
vavr,vavr-io,2014-01-30T14:07:25Z,2025-03-15T18:52:19Z,5870,18,8.437106918238994,5.0,10.48406997641852,1.259433962264151,1.0,0.8998629783939988,1157.4009433962265,1.0,9431.171245201418,64963
btrace,btraceio,2014-08-28T18:58:24Z,2025-03-14T13:04:01Z,5870,33,4.912760416666667,4.0,5.026806232280359,1.3033854166666667,1.0,0.8683266272395594,92.54427083333331,0.0,1538.7031911396873,40986
blade,lets-blade,2015-06-10T03:35:49Z,2025-03-14T09:00:25Z,5862,9,4.62214983713355,3.0,5.953570187498881,1.234527687296417,1.0,0.7735708021865964,42.15635179153095,0.0,185.46663014964545,15319
zxing-android-embedded,journeyapps,2012-11-28T16:36:39Z,2025-03-14T10:52:19Z,5820,9,5.4375,4.0,5.689903338370521,1.3645833333333333,1.0,0.6824073743457081,21.916666666666668,1.0,88.31935672280356,5169
jetlinks-community,jetlinks,2020-01-02T07:27:34Z,2025-03-15T10:56:23Z,5817,19,8.604263824117256,6.0,8.890254316254612,1.2418387741505663,1.0,0.5132981751921225,12.62491672218521,0.0,63.36859278914432,47787
BoomMenu,Nightonke,2016-03-19T12:04:12Z,2025-03-07T10:30:40Z,5802,0,5.6347826086956525,4.0,6.749048581138831,1.5739130434782609,1.0,0.8487438557792992,227.6695652173913,0.0,2078.287515027271,7710
DiscreteScrollView,yarolegovich,2017-03-03T23:38:54Z,2025-03-10T09:30:58Z,5787,2,4.228571428571429,2.0,4.818348629611966,1.2476190476190476,1.0,0.4553306571339198,19.11428571428572,0.0,101.51679609852692,3698
DiskLruCache,JakeWharton,2012-01-05T00:36:34Z,2025-03-15T11:08:11Z,5786,0,3.25,2.5,2.988614759686865,1.3333333333333333,1.0,0.7784989441615229,11.0,3.0,25.59119166645217,1937
circular-progress-button,dmytrodanylyk,2014-06-07T12:58:48Z,2025-03-09T01:29:07Z,5769,3,3.9743589743589753,2.0,4.37388890845844,1.2820512820512822,1.0,0.5103516820842348,25.33333333333333,0.0,131.9127170225854,1429
Fast-Android-Networking,amitshekhariitbhu,2016-03-21T18:35:44Z,2025-03-12T22:52:14Z,5761,10,3.219130434782609,2.0,4.596315287827567,1.2504347826086957,1.0,1.1261365852080998,13.768695652173912,1.0,100.48159500479112,19596
kafdrop,obsidiandynamics,2019-05-27T08:46:56Z,2025-03-14T14:26:38Z,5752,49,5.479591836734694,3.0,7.341773700462215,1.316326530612245,1.0,0.8567131961899405,29.489795918367346,0.0,132.12624741370664,4163
InfiniteCycleViewPager,Devlight,2016-08-22T08:04:39Z,2025-03-08T05:01:52Z,5737,2,5.048780487804878,3.0,6.484409069114144,1.6341463414634143,2.0,0.8875837301622763,102.53658536585364,0.0,513.5129549271848,3564
google-java-format,google,2015-05-11T20:38:28Z,2025-03-11T17:38:49Z,5727,32,5.696969696969697,4.0,10.035561307733175,1.4242424242424243,1.0,0.8635682861097755,67.93333333333334,1.0,373.2656010712605,12916
lanproxy,ffay,2016-11-20T08:12:10Z,2025-03-12T07:38:44Z,5722,1,4.238095238095238,3.0,3.88842071646096,1.1904761904761905,1.0,0.5034443575988877,8.206349206349206,0.0,27.169811716587176,2668
datax-web,WeiYe-Jing,2019-11-19T01:09:05Z,2025-03-14T08:08:26Z,5716,5,5.041009463722397,3.0,5.419861177215696,1.38801261829653,1.0,0.6826846853321892,13.2397476340694,0.0,64.05875910176242,13801
FastHub,k0shk0sh,2017-02-18T17:53:16Z,2025-03-14T03:47:33Z,5716,63,8.07387580299786,5.0,7.858740982375873,1.4379014989293362,1.0,0.6835208382103996,34.75695931477516,1.0,131.60347499201006,40321
wvp-GB28181-pro,648540858,2020-11-14T14:16:37Z,2025-03-15T01:18:17Z,5712,0,8.309259259259258,4.5,9.648877745667718,1.2685185185185186,1.0,0.5449461085758623,41.89259259259259,1.0,169.12323163154156,36930
aurora-imui,jpush,2016-12-13T05:24:01Z,2025-03-05T02:37:59Z,5712,42,4.804093567251462,2.5,7.04361657908873,1.5292397660818713,1.0,1.4360335588788788,50.26900584795322,0.0,407.50148247022497,17788
springside4,springside,2012-02-23T08:39:03Z,2025-03-13T03:59:33Z,5699,3,3.165079365079365,2.0,3.3800726790022098,1.276190476190476,1.0,0.8039936712909418,24.784126984126985,1.0,109.01147197029458,12842
traccar,traccar,2012-04-16T08:33:49Z,2025-03-15T15:58:29Z,5694,55,5.546936481169197,4.0,4.44582631866036,1.9173693086003367,2.0,0.8211398729014027,5.870713884204609,0.0,47.255059448997926,66107
hudi,apache,2016-12-14T15:53:41Z,2025-03-15T09:33:21Z,5690,30,9.124844874658724,6.0,10.325105141533696,1.5897244973938942,1.0,1.0183049805018254,60.59468850831472,1.0,1075.1510726306012,266653
SwipeRecyclerView,yanzhenjie,2016-08-03T15:43:34Z,2025-03-13T08:27:44Z,5679,0,4.847272727272728,3.0,5.2463353405630055,1.3890909090909092,1.0,0.8357156833422519,26.94181818181818,0.0,115.43881795181724,11090
u2020,JakeWharton,2013-11-14T11:58:23Z,2025-03-14T03:47:35Z,5672,0,6.2164179104477615,4.0,8.088199833451336,1.4253731343283582,1.0,0.8168973548098715,23.619402985074625,0.5,184.58849966116443,4806
QR-Code-generator,nayuki,2016-04-15T02:19:41Z,2025-03-15T03:36:14Z,5669,5,3.947368421052632,3.0,3.658683494411712,1.4210526315789471,1.0,1.261207070569223,19.57894736842105,1.0,26.289659541926543,1823
graphhopper,graphhopper,2012-02-18T19:57:38Z,2025-03-15T11:02:49Z,5663,45,6.663922155688622,4.0,8.434550890534828,1.2627245508982037,1.0,0.6797133580889757,32.821107784431135,1.0,166.00905224350532,96014
hive,apache,2009-05-21T02:31:01Z,2025-03-15T10:34:31Z,5654,0,6.957778103187387,4.0,12.802349403599443,1.412749548494167,1.0,1.2017874882607256,99.68653292331724,1.0,2819.515332480127,2073073
austin,ZhongFuCheng3y,2021-11-06T09:36:01Z,2025-03-15T13:25:31Z,5649,0,6.2298850574712645,5.0,5.075115647353505,1.1235632183908046,1.0,0.3784039803712345,1.4511494252873562,0.0,5.117120931627918,6538
api-samples,youtube,2013-12-09T18:41:41Z,2025-03-15T00:35:39Z,5642,0,6.404761904761905,7.0,4.412065075971899,1.0,1.0,0.0,4.380952380952381,0.0,9.847501554999925,2541
react-native-splash-screen,crazycodeboy,2016-09-14T10:43:55Z,2025-03-13T19:03:03Z,5638,12,3.4166666666666665,2.5,2.968266507678524,1.25,1.0,0.4522670168666454,2.0,0.5,2.696799449852968,246
IJPay,Javen205,2017-05-02T03:15:32Z,2025-03-14T20:08:01Z,5637,24,5.589743589743589,5.0,10.493704569682569,1.36996336996337,1.0,0.5804210554368991,134.15384615384616,0.0,1283.365327753418,14045
HTextView,hanks-zyh,2015-12-19T16:34:59Z,2025-03-11T07:51:23Z,5635,0,4.197802197802198,2.0,4.080358862812002,1.5604395604395604,1.0,0.763162880660205,3.483516483516484,0.0,8.562661368941885,3076
Blurry,wasabeef,2015-07-23T14:12:08Z,2025-03-14T03:59:36Z,5629,0,5.142857142857143,3.5,4.53799587851362,1.0,1.0,0.0,0.6428571428571429,0.0,1.598419549100002,636
AndroidImageSlider,daimajia,2014-06-02T06:04:17Z,2025-03-11T08:23:39Z,5625,5,4.063492063492063,2.0,7.079896609125287,1.5714285714285714,1.0,0.7769727382249009,59.095238095238095,1.0,361.2101842902869,3813
TV,FongMi,2022-06-22T09:10:23Z,2025-03-15T12:49:04Z,5617,0,6.273115220483642,4.0,8.330389384063878,1.3940256045519204,1.0,0.6833957731938766,95.16500711237552,1.0,621.159815903614,34589
JSqlParser,JSQLParser,2011-06-23T22:51:52Z,2025-03-15T16:51:59Z,5601,35,6.389763779527559,4.0,13.864239451018028,1.557742782152231,1.0,0.8789846890332791,517.4041994750656,1.0,8238.147239931388,42737
FlowLayout,hongyangAndroid,2015-08-28T09:32:31Z,2025-03-11T06:23:17Z,5596,0,4.323529411764706,3.0,3.811629638239887,1.411764705882353,1.0,0.5569204860727307,5.0,0.0,16.00757396492124,810
ShowcaseView,amlcurran,2012-08-14T19:07:36Z,2025-03-07T08:52:45Z,5591,13,5.384615384615385,5.0,5.592104667778011,1.4,1.0,0.6800735254367721,17.815384615384616,0.0,118.87492012453842,2086
lamp-cloud,dromara,2018-01-17T02:51:04Z,2025-03-14T08:23:18Z,5581,0,7.73838630806846,7.0,6.000817434109391,1.2799511002444988,1.0,0.4600186229586801,7.135696821515892,0.0,34.17375748906512,18500
Android-ZBLibrary,TommyLemon,2015-08-20T16:03:53Z,2025-03-15T17:47:38Z,5558,25,5.377358490566038,3.0,6.410932347813381,1.559748427672956,1.0,1.0331489640596767,26.666666666666668,0.0,131.61058449695398,14727
disconf,knightliao,2014-05-30T09:39:27Z,2025-03-15T17:06:12Z,5553,12,4.437647058823529,3.0,5.129593580359661,1.3576470588235294,1.0,0.8293519393416032,12.616470588235297,0.0,68.21536519608048,14009
ListViewAnimations,nhaarman,2013-03-19T11:59:23Z,2025-03-14T03:47:37Z,5551,14,6.474452554744525,5.0,5.501444051031461,2.058394160583941,2.0,1.2353043406720865,10.45985401459854,0.0,45.05846114290597,5697
MusicBot,jagrosh,2016-08-14T18:46:29Z,2025-03-15T03:49:45Z,5547,38,6.741935483870968,5.0,6.907625316817029,2.505376344086021,3.0,1.8452268383823407,10.591397849462366,1.0,63.064190307271325,4097
AppManager,MuntashirAkon,2020-05-30T04:08:56Z,2025-03-15T12:21:41Z,5539,72,7.885771543086173,5.0,9.16622589446209,1.4769539078156313,1.0,0.7473012540588572,73.63861055444222,1.0,1060.2629250550056,120818
lettuce,redis,2014-05-10T13:08:46Z,2025-03-15T16:50:54Z,5529,127,6.296174863387978,4.0,8.111358404667413,1.4174863387978145,1.0,0.9895684556176272,170.94043715846993,0.0,3398.7006797936424,91004
EdXposed,ElderDrivers,2019-01-18T16:18:19Z,2025-03-15T06:15:13Z,5520,27,6.065217391304348,4.0,6.95532823181765,1.6032608695652173,1.0,1.049477935082761,191.0782608695652,1.0,2193.7718197012564,71794
janusgraph,JanusGraph,2016-12-26T13:26:29Z,2025-03-15T10:11:22Z,5442,28,7.018469656992084,4.0,10.042001381368308,1.4422163588390502,1.0,0.8428288375870012,43.922955145118735,1.0,663.6594521296124,104259
rebound,facebookarchive,2013-10-11T01:12:37Z,2025-02-26T09:52:43Z,5422,10,4.379310344827586,2.0,5.630567279674247,1.3218390804597702,1.0,0.5805821631969074,34.93103448275862,0.0,238.1041785429544,4095
TapTargetView,KeepSafe,2016-09-11T09:07:36Z,2025-03-13T06:52:07Z,5420,24,4.512820512820513,2.0,7.070590665685111,1.1538461538461535,1.0,0.4315493225736372,49.8974358974359,0.0,246.5504960419174,1965
wechat,motianhuo,2015-05-25T02:33:37Z,2025-03-13T09:14:34Z,5411,0,5.2362204724409445,3.0,7.26498960912649,1.2503937007874015,1.0,0.7073157612270005,15.453543307086614,0.0,96.53200528021192,34426
linuxdeploy,meefik,2012-08-21T04:49:14Z,2025-03-15T10:51:58Z,5408,37,7.162162162162162,5.0,7.451746676352366,1.648648648648649,2.0,0.483977514182461,35.891891891891895,3.0,119.32583397845856,2693
jeepay,jeequan,2017-08-12T02:40:32Z,2025-03-15T08:06:28Z,5391,0,8.852727272727273,7.0,7.5041058474873,1.7836363636363637,2.0,0.8633951781472693,4.290909090909091,0.0,28.89360719108412,17165
FastBle,Jasonchenlijian,2016-08-23T02:06:33Z,2025-03-15T06:51:36Z,5380,9,4.380952380952381,2.0,5.916698911329358,1.2952380952380953,1.0,0.5704891545488621,26.066666666666663,0.0,184.24478213395827,4713
android-job,Evernote,2015-08-20T19:36:54Z,2025-03-02T14:42:11Z,5369,31,6.994708994708994,4.0,6.055151977727405,1.7671957671957672,1.0,2.34946419169714,32.00529100529101,1.0,135.39479300126854,10693
socket.io-client-java,socketio,2013-04-28T17:04:05Z,2025-03-11T05:33:34Z,5367,7,1.921397379912664,1.0,2.7992677244506283,1.0960698689956332,1.0,0.4182590425512161,4.253275109170306,0.0,34.09566714020106,5639
SystemBarTint,jgilfelt,2013-11-17T12:35:05Z,2025-03-06T05:25:25Z,5360,3,8.0,7.0,5.172040216394301,1.7777777777777777,2.0,0.6666666666666666,22.55555555555556,1.0,37.189081432293776,807
cw-omnibus,commonsguy,2012-03-12T14:12:06Z,2025-03-02T14:42:13Z,5352,36,5.268004115226337,4.0,4.95296299576838,1.6851851851851851,2.0,0.8308678574032974,20.0761316872428,0.0,131.6955126249692,71119
shimmer-android,facebookarchive,2015-02-27T22:25:22Z,2025-03-13T13:26:57Z,5340,5,8.571428571428571,9.0,6.654751256486923,1.8571428571428568,2.0,0.6900655593423543,18.0,10.0,24.48128536930472,885
XRecyclerView,XRecyclerView,2015-11-18T08:14:22Z,2025-02-18T09:12:53Z,5336,0,3.909638554216868,2.0,4.846519887515198,1.4216867469879515,1.0,0.6054396234485112,9.042168674698797,0.0,63.09054123118698,5151
android-advancedrecyclerview,h6ah4i,2015-01-24T16:14:39Z,2025-03-11T11:49:05Z,5325,1,6.60506329113924,4.0,7.130115916183802,2.4075949367088607,2.0,2.211745994259175,32.02278481012658,0.0,194.65942401462965,20692
hbase,apache,2014-05-23T07:00:07Z,2025-03-14T11:46:09Z,5305,45,8.127678257815244,5.0,10.85996818203567,1.4984193888303476,1.0,1.5995677477998345,69.46935370565508,1.0,868.1683280018559,934718
generator,mybatis,2013-02-10T11:14:50Z,2025-03-15T06:41:54Z,5298,11,7.809006211180124,5.0,7.745114123756216,1.9596273291925463,2.0,1.054465665219848,88.08540372670808,3.0,450.6623711695627,68031
jetcache,alibaba,2017-04-12T07:48:23Z,2025-03-15T10:21:28Z,5292,66,6.031390134529148,4.0,6.506273642790376,1.6367713004484306,1.0,1.1007218782221768,15.908071748878925,0.0,111.448998069321,18011
gradle-retrolambda,evant,2013-08-05T02:09:58Z,2025-03-15T02:06:41Z,5291,37,4.6,3.0,3.605551275463989,1.04,1.0,0.2,2.16,0.0,9.007774419910838,623
spring-data-examples,spring-projects,2014-01-30T15:42:43Z,2025-03-14T07:52:11Z,5275,0,2.6153031906850144,2.0,1.5980426679497082,1.008468168758506,1.0,0.1189321453393815,0.4448812944200817,0.0,2.0440979042003984,50768
android-lifecycle,xxv,2014-04-18T14:26:22Z,2025-03-03T19:52:55Z,5274,0,7.0,7.5,5.215361924162119,1.6666666666666667,2.0,0.5163977794943223,151.66666666666666,190.0,121.95846287431908,481
VitamioBundle,yixia,2012-10-19T08:40:49Z,2025-03-07T14:04:08Z,5271,0,4.950495049504951,3.0,6.109625582020165,1.316831683168317,1.0,0.5988437704327723,75.06930693069307,0.0,589.2708419296808,6501
google-authenticator,google,2014-10-08T17:54:27Z,2025-03-10T15:45:47Z,5256,0,3.885245901639344,2.0,5.050077097285208,1.6885245901639343,1.0,1.3107374973217352,29.65573770491803,1.0,90.15706392104497,3935
Android-Touch-Helper,zfdang,2020-10-16T00:58:41Z,2025-03-14T13:11:28Z,5248,112,4.127272727272727,3.0,5.171340342963413,1.181818181818182,1.0,0.3892494720807614,1.945454545454545,0.0,8.444630513633173,2257
Side-Menu.Android,Yalantis,2015-01-13T11:11:27Z,2025-03-13T08:13:12Z,5244,2,3.888888888888889,2.0,5.20055301232349,1.2222222222222223,1.0,0.4277926319464986,4.111111111111111,0.0,10.476241405529374,449
titan,thinkaurelius,2012-02-25T22:53:53Z,2025-03-15T15:28:01Z,5243,0,5.864491844416562,3.0,8.652920078635475,1.3695106649937263,1.0,0.806190042347864,20.50564617314931,1.0,117.23208814842975,71163
thumbnailator,coobird,2015-07-25T05:38:33Z,2025-03-14T07:44:51Z,5234,0,4.062780269058296,2.0,4.850522901241143,1.2376681614349776,1.0,0.7115633956041595,93.55156950672644,0.0,853.3031134419283,19559
twoway-view,lucasr,2013-01-18T20:55:23Z,2025-03-13T09:48:54Z,5230,0,6.078431372549019,4.0,5.792557767532066,1.8235294117647056,1.0,1.2117075943137632,86.58823529411765,1.0,429.2928220443752,3688
Dexter,Karumi,2015-11-17T13:14:43Z,2025-03-13T11:52:19Z,5222,33,4.425,3.0,5.252546097496824,1.2,1.0,0.5602892562176356,4.15,0.0,14.592437784905202,2197
FloatingActionButton,Clans,2015-03-21T12:36:16Z,2025-03-11T06:03:22Z,5216,14,4.638297872340425,2.0,7.376300274218111,1.3829787234042554,1.0,0.7676387139726861,139.68085106382978,0.0,691.8437592650833,2805
okdownload,lingochamp,2017-12-17T08:21:22Z,2025-03-13T01:53:44Z,5214,8,6.443148688046647,4.0,6.8468290777079925,1.2653061224489797,1.0,0.7777181024964702,35.25947521865889,0.0,204.2339696208548,18986
BasePopup,razerdp,2016-01-15T03:31:07Z,2025-03-13T08:59:16Z,5212,15,5.887323943661972,3.0,6.571381050490714,1.6954225352112675,1.0,1.2086607646799852,34.29401408450704,1.0,226.3718823085325,28287
Pixiv-Shaft,CeuiLiSA,2019-04-01T09:59:09Z,2025-03-15T14:57:44Z,5209,110,4.819905213270142,3.0,5.896464543152448,1.4454976303317535,1.0,1.1134063643634362,24.36398104265403,0.0,246.2228943293376,37050
springboot-guide,CodingDocs,2018-11-28T01:05:07Z,2025-03-12T05:50:28Z,5208,0,4.115107913669065,3.0,3.113968381739473,1.1798561151079137,1.0,0.5678818840389092,1.3525179856115108,0.0,5.502125161695617,1522
novel,201206030,2019-11-11T01:13:52Z,2025-03-15T02:38:34Z,5205,12,4.385,2.0,5.516241437608578,1.07,1.0,0.3401152627563176,20.62,0.0,67.5034754363055,4470
web3j,hyperledger-web3j,2016-09-04T05:48:49Z,2025-03-15T14:00:31Z,5193,118,4.278183292781833,2.0,8.665106878531647,1.7429034874290348,1.0,1.697854931409874,34.4176804541768,0.0,199.7789076139109,41944
smartTable,huangyanbin,2017-11-08T01:11:14Z,2025-03-12T06:55:53Z,5185,44,5.126373626373627,2.0,7.641446146501395,1.1895604395604396,1.0,0.4573258288052056,25.928571428571427,0.0,203.919514607168,14165
library,ddd-by-examples,2019-01-11T09:14:03Z,2025-03-14T13:04:26Z,5170,0,6.788617886178862,5.0,5.61066319758428,1.0406504065040652,1.0,0.2974860234694556,5.430894308943089,0.0,23.409778432160262,1770
JS-Sorting-Algorithm,hustcc,2017-01-19T11:36:21Z,2025-03-11T09:51:38Z,5169,0,3.583333333333333,3.0,3.67938565359474,1.0,1.0,0.0,2.833333333333333,0.5,4.468746688915917,389
otto,square,2012-06-27T19:06:49Z,2025-03-02T03:39:42Z,5153,0,2.4352941176470586,1.0,3.129913504143104,1.388235294117647,1.0,0.8741542531288774,3.552941176470588,0.0,14.621010552620223,1987
ctci,careercup,2013-03-21T23:01:01Z,2025-03-13T19:20:10Z,5146,0,1.958199356913184,2.0,1.4684384855808803,1.1189710610932475,1.0,0.4347712440395628,5.096463022508039,1.0,17.87457250644458,11244
strimzi-kafka-operator,strimzi,2016-05-06T08:52:33Z,2025-03-15T06:53:28Z,5141,146,11.395862068965515,8.0,13.475709178709693,1.5,1.0,0.9654129086541142,46.14206896551724,1.0,277.37154181897847,122816
DKVideoPlayer,Doikki,2017-04-11T01:33:38Z,2025-03-14T10:32:34Z,5131,32,5.326259946949602,2.0,6.287202052186157,1.5915119363395225,1.0,0.8459742561162249,46.753315649867375,0.0,392.83417153477535,18446
views-widgets-samples,android,2019-09-06T21:39:12Z,2025-03-14T09:13:58Z,5108,0,4.019736842105263,2.0,4.271374601915869,1.730263157894737,1.0,1.1847284023112392,7.0131578947368425,0.0,21.033239805522733,7344
dddsample-core,citerus,2015-01-31T23:21:37Z,2025-03-14T06:04:57Z,5101,0,6.842424242424243,5.0,6.462793622288025,1.1393939393939394,1.0,0.4925910798159712,6.6909090909090905,0.0,22.75200826885564,4717
usb-serial-for-android,mik3y,2013-06-30T23:17:45Z,2025-03-15T18:49:15Z,5069,33,6.196969696969697,4.0,7.392760901917074,1.318181818181818,1.0,0.6363136843531695,38.96969696969697,1.0,106.8128441854428,8171
shattered-pixel-dungeon,00-Evan,2014-07-31T21:56:31Z,2025-03-15T16:44:41Z,5063,50,6.471146545178436,4.0,9.285616644409386,3.0060744115413818,2.0,3.260549375362084,13.83257403189066,1.0,101.44811931949744,154035
bitcoinj,bitcoinj,2013-11-19T04:33:23Z,2025-03-14T23:22:56Z,5058,14,7.052715654952077,4.0,10.720243309431858,1.766773162939297,1.0,2.7369907217348435,87.39456869009585,0.0,667.7751041080026,46013
keepass2android,PhilippC,2017-09-20T18:42:02Z,2025-03-15T17:27:19Z,5057,29,4.457805907172996,3.0,6.022950845851098,1.6761603375527423,1.0,1.272560391900308,42.47573839662447,1.0,299.1926137251565,66929
reactor-core,reactor,2015-11-10T10:06:40Z,2025-03-15T17:09:02Z,5056,197,7.074966532797858,6.0,8.170706758819069,1.6836233824185631,1.0,1.633451781468186,121.72824631860776,1.0,2144.63503987088,202081
Small,wequick,2015-11-27T11:37:20Z,2025-03-14T19:37:21Z,5052,25,3.8054054054054056,2.0,4.962355350314678,1.4756756756756757,1.0,0.8279773040254175,20.167567567567566,0.0,143.2983321113646,7726
picocli,remkop,2017-02-01T16:38:41Z,2025-03-13T17:00:50Z,5043,85,3.0078875171467763,2.0,4.993471504155697,1.112482853223594,1.0,1.4804738966086186,59.36111111111112,0.0,974.376458175688,95713
Luyten,deathmarine,2013-07-11T10:57:28Z,2025-03-11T11:02:30Z,5036,17,2.3488372093023258,1.0,4.124339270550454,1.5426356589147288,1.0,1.591028322824898,15.449612403100776,0.0,65.41752455863677,6750
opentsdb,OpenTSDB,2010-08-27T02:05:20Z,2025-03-08T07:36:54Z,5029,27,7.139874739039666,4.0,7.678169789172224,1.2839248434237995,1.0,0.8014957559470774,64.87578288100208,0.0,365.9833581049602,104636
android-common,Trinea,2012-06-19T07:49:46Z,2025-02-27T13:44:08Z,5015,1,4.4363636363636365,3.0,4.228620858148471,1.2454545454545454,1.0,0.6234906712862545,43.06363636363636,1.0,150.8849903632922,6707
sodium,CaffeineMC,2020-02-01T03:04:09Z,2025-03-15T00:05:39Z,5015,40,6.305466237942122,4.0,7.005169636355995,1.4163987138263665,1.0,2.4174462287944847,13.114147909967846,1.0,56.69596990989021,24662
CameraView,natario1,2017-07-18T09:30:33Z,2025-03-15T16:15:58Z,5013,42,5.597378277153558,3.0,8.069403023687794,1.3745318352059923,1.0,0.7364710145482959,34.762172284644194,0.0,335.6379347702086,21155
YCSB,brianfrankcooper,2010-04-19T20:52:11Z,2025-03-13T04:39:16Z,5013,55,7.038135593220339,3.0,7.523765687886425,1.6355932203389831,1.0,0.7513421096551655,7.860169491525424,0.0,19.525257575136,22345
sofa-boot,sofastack,2018-04-02T08:28:14Z,2025-03-14T07:26:17Z,5012,80,5.153259949195597,3.0,5.4562403978361615,1.1981371718882303,1.0,0.534913189359711,17.821337849280273,0.0,246.22330243694324,32815
android-zxingLibrary,yipianfengye,2016-07-26T08:00:18Z,2025-03-14T16:50:50Z,5011,0,4.711538461538462,3.0,5.709766447136402,1.3269230769230769,1.0,0.5848128189279914,5.634615384615385,0.0,15.308627384523737,2018
pmd,pmd,2012-07-11T18:03:00Z,2025-03-15T15:04:02Z,5008,101,5.757537688442211,4.0,8.502871561862127,2.0706030150753767,2.0,2.6052685302658576,44.01055276381909,1.0,599.4606245209429,142994
easy-rules,j-easy,2013-03-10T14:38:26Z,2025-03-15T04:25:31Z,5008,10,5.092592592592593,4.0,3.5662419204917573,1.3148148148148149,1.0,0.6543900694608467,7.62962962962963,1.0,23.508922289019683,4857
